"Goal","Target","Indicator Ref","IndicatorId","Indicator Description","Series Code","Series Type","Series Description","Parent Country or Area Code","Country or Area Code","Country or Area Name","LDC","LLDC","SIDS","Frequency","Source type","Age group","Location","Sex","Value type","Unit","Unit multiplier","1986","FN","1987","FN","1988","FN","1989","FN","1990","FN","1991","FN","1992","FN","1993","FN","1994","FN","1995","FN","1996","FN","1997","FN","1998","FN","1999","FN","2000","FN","2001","FN","2002","FN","2003","FN","2004","FN","2005","FN","2006","FN","2007","FN","2008","FN","2009","FN","2010","FN","2011","FN","2012","FN","2013","FN","2014","FN","2015","FN","2016","FN"
"15","15.4","15.4.2","C150402","Mountain Green Cover Index","ER_MTN_GRNCOV","+","Mountain Green Cover Index","M49_EUR_EE","POL","Poland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Square kilometers","Thousands","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"15","15.4","15.4.2","C150402","Mountain Green Cover Index","ER_MTN_GRNCVI","SD","Mountain Green Cover Index","M49_EUR_EE","POL","Poland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"15","15.4","15.4.2","C150402","Mountain Green Cover Index","ER_MTN_TOTL","+","Mountain Green Cover Index","M49_EUR_EE","POL","Poland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Square kilometers","Thousands","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"15","15.5","15.5.1","C150501","Red List Index","ER_RSK_LST","SD","Red List Index","M49_EUR_EE","POL","Poland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Not applicable","Units","","","","","","","","","","","","","","","0.95","E, 4, 154","0.95","E, 5, 154","0.95","E, 6, 154","0.95","E, 7, 154","0.95","E, 8, 154","0.95","E, 9, 154","0.95","E, 10, 154","0.95","E, 11, 154","0.95","E, 12, 154","0.95","E, 13, 154","0.96","E, 14, 154","0.96","E, 15, 154","0.96","E, 16, 154","0.96","E, 17, 154","0.96","E, 18, 154","0.96","E, 19, 154","0.96","E, 20, 154","0.96","E, 21, 154","0.96","E, 22, 154","0.96","E, 23, 154","0.97","E, 24, 154","0.97","E, 25, 154","0.97","E, 26, 154","0.97","E, 27, 154"
"15","15.5","15.5.1","C150501","Red List Index","ER_RSK_LST","SD","Red List Index","M49_EUR_EE","POL","Poland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","Lower bound","Not applicable","Units","","","","","","","","","","","","","","","0.94","E, 4, 154","0.94","E, 5, 154","0.94","E, 6, 154","0.95","E, 7, 154","0.95","E, 8, 154","0.95","E, 9, 154","0.95","E, 10, 154","0.95","E, 11, 154","0.95","E, 12, 154","0.95","E, 13, 154","0.95","E, 14, 154","0.95","E, 15, 154","0.96","E, 16, 154","0.96","E, 17, 154","0.96","E, 18, 154","0.96","E, 19, 154","0.96","E, 20, 154","0.96","E, 21, 154","0.96","E, 22, 154","0.96","E, 23, 154","0.96","E, 24, 154","0.96","E, 25, 154","0.96","E, 26, 154","0.96","E, 27, 154"
"15","15.5","15.5.1","C150501","Red List Index","ER_RSK_LST","SD","Red List Index","M49_EUR_EE","POL","Poland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","Upper bound","Not applicable","Units","","","","","","","","","","","","","","","0.95","E, 4, 154","0.95","E, 5, 154","0.95","E, 6, 154","0.95","E, 7, 154","0.95","E, 8, 154","0.95","E, 9, 154","0.95","E, 10, 154","0.95","E, 11, 154","0.96","E, 12, 154","0.96","E, 13, 154","0.96","E, 14, 154","0.96","E, 15, 154","0.96","E, 16, 154","0.96","E, 17, 154","0.96","E, 18, 154","0.96","E, 19, 154","0.97","E, 20, 154","0.97","E, 21, 154","0.97","E, 22, 154","0.97","E, 23, 154","0.97","E, 24, 154","0.97","E, 25, 154","0.98","E, 26, 154","0.98","E, 27, 154"
"15","15.6","15.6.1","C150601","Number of countries that have adopted legislative, administrative and policy frameworks to ensure fair and equitable sharing of benefits","ER_CBD_ABSCLRHS","SD","Countries that have legislative, administrative and policy framework or measures reported to the Access and Benefit-Sharing Clearing-House","M49_EUR_EE","POL","Poland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Not applicable","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00","NA, 23, 155, 220","","","","","","","",""
"15","15.6","15.6.1","C150601","Number of countries that have adopted legislative, administrative and policy frameworks to ensure fair and equitable sharing of benefits","ER_CBD_NAGOYA","SD","Countries that are parties to the Nagoya Protocol","M49_EUR_EE","POL","Poland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Not applicable","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00","NA, 23, 155, 222","","","","","","","",""
"15","15.6","15.6.1","C150601","Number of countries that have adopted legislative, administrative and policy frameworks to ensure fair and equitable sharing of benefits","ER_CBD_ORSPGRFA","SD","Countries that have legislative, administrative and policy framework or measures reported through the Online Reporting System on Compliance  of the International Treaty on Plant Genetic Resources for Food and Agriculture (PGRFA)","M49_EUR_EE","POL","Poland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Not applicable","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00","NA, 23, 155, 221","","","","","","","",""
"15","15.6","15.6.1","C150601","Number of countries that have adopted legislative, administrative and policy frameworks to ensure fair and equitable sharing of benefits","ER_CBD_PTYPGRFA","SD","Countries that are contracting Parties to the International Treaty on Plant Genetic Resources for Food and Agriculture (PGRFA)","M49_EUR_EE","POL","Poland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Not applicable","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"15","15.6","15.6.1","C150601","Number of countries that have adopted legislative, administrative and policy frameworks to ensure fair and equitable sharing of benefits","ER_CBD_SMTA","SD","Total reported number of Standard Material Transfer Agreements (SMTAs) transfering plant genetic resources for food and agriculture to the country","M49_EUR_EE","POL","Poland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Number","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.00","NA, 23, 155, 223","","","98.00","NA, 25, 155, 223","","","112.00","NA, 27, 155, 223"
"15","15.a","15.a.1","C200207","Official development assistance and public expenditure on conservation and sustainable use of biodiversity and ecosystems","DC_ODA_BDVDL","SD","Total official development assistance for biodiversity, by donor","M49_EUR_EE","POL","Poland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Constant USD","Billions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.58","NA, 24, 225","1.47","NA, 25, 225","2.10","NA, 26, 225","",""
"15","15.b","15.b.1","C200207","Official development assistance and public expenditure on conservation and sustainable use of biodiversity and ecosystems","DC_ODA_BDVDL","SD","Total official development assistance for biodiversity, by donor","M49_EUR_EE","POL","Poland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Constant USD","Billions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.58","NA, 24, 225","1.47","NA, 25, 225","2.10","NA, 26, 225","",""
"16","16.1","16.1.1","C160101","Number of victims of intentional homicide per 100,000 population, by sex and age","VC_IHR_PSRC","SD","Number of victims of intentional homicide per 100,000 population","M49_EUR_EE","POL","Poland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Per 100,000 population","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.13","C, 21, 156, 226","1.16","C, 22, 156, 226","0.98","C, 23, 156, 226","0.77","C, 24, 156, 226","0.73","C, 25, 156, 226","0.74","C, 26, 156, 226","",""
"16","16.1","16.1.1","C160101","Number of victims of intentional homicide per 100,000 population, by sex and age","VC_IHR_PSRCN","+","Number of victims of intentional homicide","M49_EUR_EE","POL","Poland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Number","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","436.00","C, 21, 156, 226","449.00","C, 22, 156, 226","377.00","C, 23, 156, 226","298.00","C, 24, 156, 226","283.00","C, 25, 156, 226","286.00","C, 26, 156, 226","",""
"16","16.3","16.3.2","C160302","Unsentenced detainees as a proportion of overall prison population","VC_PRS_UNSEC","SD","Unsentenced detainees as a proportion of overall prison population","M49_EUR_EE","POL","Poland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.26","C, 16, 158, 227","","","","","","","","","","","","","","","","","","","7.65","C, 26, 158, 228","",""
"16","16.5","16.5.2","C160502","Proportion of businesses that had at least one contact with a public official and that paid a bribe to a public official, or were asked for a bribe by those public officials during the previous 12 months","IC_FRM_BRIB","+","Proportion of firms experiencing at least one bribe payment request","M49_EUR_EE","POL","Poland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.85","E, 24","","","","","",""
"16","16.8","16.8.1","C200205","Proportion of members and voting rights of developing countries in international organizations","SG_INT_MBRECOSOC","SD","Proportion of developing countries in the membership of the UN Economic and Social Council","M49_EUR_EE","POL","Poland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.85","G, 11, 126","","","","","","","","","1.85","G, 16, 133","","","","","","","","","1.85","G, 21, 137","","","","","","","","","","","",""
"16","16.8","16.8.1","C200205","Proportion of members and voting rights of developing countries in international organizations","SG_INT_MBRIBRD","SD","Proportion of developing countries in the membership of the International Bank for Reconstruction and Development","M49_EUR_EE","POL","Poland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.55","G, 11, 127","","","","","","","","","0.54","G, 16, 132","","","","","","","","","0.53","G, 21, 136","","","","","","","","","0.53","G, 26, 140","0.53","G, 27, 143"
"16","16.8","16.8.1","C200205","Proportion of members and voting rights of developing countries in international organizations","SG_INT_MBRIFC","SD","Proportion of developing countries in the membership of the International Finance Corporation","M49_EUR_EE","POL","Poland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.57","G, 11, 124","","","","","","","","","0.56","G, 16, 130","","","","","","","","","0.55","G, 21, 134","","","","","","","","","0.54","G, 26, 138","0.54","G, 27, 141"
"16","16.8","16.8.1","C200205","Proportion of members and voting rights of developing countries in international organizations","SG_INT_MBRIMF","SD","Proportion of developing countries in the membership of the International Monetary Fund","M49_EUR_EE","POL","Poland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.56","G, 11, 125","","","","","","","","","0.55","G, 16, 131","","","","","","","","","0.55","G, 21, 135","","","","","","","","","0.53","G, 26, 139","0.53","G, 27, 142"
"16","16.8","16.8.1","C200205","Proportion of members and voting rights of developing countries in international organizations","SG_INT_MBRUNGA","SD","Proportion of developing countries in the membership of the UN General Assembly","M49_EUR_EE","POL","Poland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.53","G, 11, 128","","","","","","","","","0.52","G, 16, 128","","","","","","","","","0.52","G, 21, 128","","","","","","","","","0.52","G, 26, 128","0.52","G, 27, 128"
"16","16.8","16.8.1","C200205","Proportion of members and voting rights of developing countries in international organizations","SG_INT_MBRWTO","SD","Proportion of developing countries in the membership of the World Trade Organisation","M49_EUR_EE","POL","Poland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.71","G, 11, 129","","","","","","","","","0.67","G, 16, 129","","","","","","","","","0.65","G, 21, 129","","","","","","","","","0.63","G, 26, 129","0.62","G, 27, 144"
"16","16.8","16.8.1","C200205","Proportion of members and voting rights of developing countries in international organizations","SG_INT_VRTECOSOC","SD","Proportion of voting rights of developing countries in the UN Economic and Social Council","M49_EUR_EE","POL","Poland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.85","G, 11, 126","","","","","","","","","1.85","G, 16, 133","","","","","","","","","1.85","G, 21, 137","","","","","","","","","","","",""
"16","16.8","16.8.1","C200205","Proportion of members and voting rights of developing countries in international organizations","SG_INT_VRTIBRD","SD","Proportion of voting rights of developing countries in the International Bank for Reconstruction and Development","M49_EUR_EE","POL","Poland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.69","G, 11, 127","","","","","","","","","0.69","G, 16, 132","","","","","","","","","0.69","G, 21, 136","","","","","","","","","0.64","G, 26, 140","0.77","G, 27, 143"
"16","16.8","16.8.1","C200205","Proportion of members and voting rights of developing countries in international organizations","SG_INT_VRTIFC","SD","Proportion of voting rights of developing countries in the International Finance Corporation","M49_EUR_EE","POL","Poland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.31","G, 11, 124","","","","","","","","","0.31","G, 16, 130","","","","","","","","","0.31","G, 21, 134","","","","","","","","","0.31","G, 26, 138","0.31","G, 27, 141"
"16","16.8","16.8.1","C200205","Proportion of members and voting rights of developing countries in international organizations","SG_INT_VRTIMF","SD","Proportion of voting rights of developing countries in the International Monetary Fund","M49_EUR_EE","POL","Poland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.65","G, 11, 125","","","","","","","","","0.64","G, 16, 131","","","","","","","","","0.63","G, 21, 135","","","","","","","","","0.70","G, 26, 139","0.85","G, 27, 142"
"16","16.8","16.8.1","C200205","Proportion of members and voting rights of developing countries in international organizations","SG_INT_VRTUNGA","SD","Proportion of voting rights of developing countries in the UN General Assembly","M49_EUR_EE","POL","Poland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.53","G, 11, 128","","","","","","","","","0.52","G, 16, 128","","","","","","","","","0.52","G, 21, 128","","","","","","","","","0.52","G, 26, 128","0.52","G, 27, 128"
"16","16.8","16.8.1","C200205","Proportion of members and voting rights of developing countries in international organizations","SG_INT_VRTWTO","SD","Proportion of voting rights of developing countries in the World Trade Organisation","M49_EUR_EE","POL","Poland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.71","G, 11, 129","","","","","","","","","0.67","G, 16, 129","","","","","","","","","0.65","G, 21, 129","","","","","","","","","0.63","G, 26, 129","0.62","G, 27, 144"
"16","16.9","16.9.1","C160901","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age","SG_REG_BRTH","SD","Proportion of births registered with a civil authority","M49_EUR_EE","POL","Poland","","","","Annual","Not available","under 5 years old","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100.00","E, 25, 159, 229","","","",""
"16","16.10","16.10.1","C161001","Number of verified cases of killing, kidnapping, enforced disappearance, arbitrary detention and torture of journalists, associated media personnel, trade unionists and human rights advocates in the previous 12 months","VC_VAW_MTUHRA","+","Number of cases of killings of journalists and associated media personnel","M49_EUR_EE","POL","Poland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Number","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00","G, 21, 160, 230","","","","","","","","","1.00","G, 26, 160, 230","",""
"16","16.10","16.10.1","C161001","Number of verified cases of killing, kidnapping, enforced disappearance, arbitrary detention and torture of journalists, associated media personnel, trade unionists and human rights advocates in the previous 12 months","VC_VAW_MTUHRA","+","Number of cases of killings of journalists and associated media personnel","M49_EUR_EE","POL","Poland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Female","","Number","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00","G, 26, 160, 230","",""
"16","16.10","16.10.1","C161001","Number of verified cases of killing, kidnapping, enforced disappearance, arbitrary detention and torture of journalists, associated media personnel, trade unionists and human rights advocates in the previous 12 months","VC_VAW_MTUHRA","+","Number of cases of killings of journalists and associated media personnel","M49_EUR_EE","POL","Poland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Male","","Number","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.00","G, 26, 160, 230","",""
"16","16.10","16.10.2","C161002","Number of countries that adopt and implement constitutional, statutory and/or policy guarantees for public access to information","SG_INF_ACCSS","+","Number of countries that adopt and implement constitutional, statutory and/or policy guarantees for public access to information","M49_EUR_EE","POL","Poland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Not applicable","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.00","E, 12, 231","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16","16.a","16.a.1","C160a01","Existence of independent national human rights institutions in compliance with the Paris Principles","SG_NHR_IMPLN","SD","Number of countries with National Human Rights Institutions in compliance with the Paris Principles","M49_EUR_EE","POL","Poland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Not applicable","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.00","C, 11, 161, 232","","","","","","","","","1.00","C, 16, 161, 232","","","","","","","","","1.00","C, 21, 161, 232","","","","","","","","","1.00","C, 26, 161, 232","1.00","C, 27, 161, 232"
"17","17.2","17.2.1","C170201","Net official development assistance, total and to least developed countries, as a proportion of the Organization for Economic Cooperation and Development (OECD) Development Assistance Committee donors’ gross national income (GNI)","DC_ODA_LDCG","SD","Net official development assistance (ODA) to LDCs as a percentage of OECD-DAC donors' GNI, by donor","M49_EUR_EE","POL","Poland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","NA, 11, 236","0.01","NA, 12, 236","","","0.00","NA, 14, 236","0.02","NA, 15, 236","0.02","NA, 16, 236","0.04","NA, 17, 236","0.02","NA, 18, 236","0.02","NA, 19, 236","0.02","NA, 20, 236","0.02","NA, 21, 236","0.02","NA, 22, 236","0.02","NA, 23, 236","0.02","NA, 24, 236","0.02","NA, 25, 236","0.03","NA, 26, 236","",""
"17","17.2","17.2.1","C170201","Net official development assistance, total and to least developed countries, as a proportion of the Organization for Economic Cooperation and Development (OECD) Development Assistance Committee donors’ gross national income (GNI)","DC_ODA_LDCS","SD","Net official development assistance (ODA) to LDCs from OECD-DAC countries, by donor","M49_EUR_EE","POL","Poland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Constant USD","Billions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.90","NA, 11, 235","38.30","NA, 12, 235","4.50","NA, 13, 235","5.50","NA, 14, 235","48.70","NA, 15, 235","56.10","NA, 16, 235","151.30","NA, 17, 235","64.50","NA, 18, 235","82.90","NA, 19, 235","90.30","NA, 20, 235","92.20","NA, 21, 235","71.00","NA, 22, 235","67.80","NA, 23, 235","105.70","NA, 24, 235","109.50","NA, 25, 235","125.10","NA, 26, 235","",""
"17","17.2","17.2.1","C170201","Net official development assistance, total and to least developed countries, as a proportion of the Organization for Economic Cooperation and Development (OECD) Development Assistance Committee donors’ gross national income (GNI)","DC_ODA_LLDC","SD","Net official development assistance (ODA) to landlocked developing countries from OECD-DAC countries, by donor","M49_EUR_EE","POL","Poland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Constant USD","Billions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.40","NA, 11, 235","5.30","NA, 12, 235","5.90","NA, 13, 235","7.10","NA, 14, 235","34.60","NA, 15, 235","40.90","NA, 16, 235","43.00","NA, 17, 235","45.70","NA, 18, 235","51.70","NA, 19, 235","55.90","NA, 20, 235","57.90","NA, 21, 235","51.30","NA, 22, 235","49.30","NA, 23, 235","53.20","NA, 24, 235","78.80","NA, 25, 235","89.90","NA, 26, 235","",""
"17","17.2","17.2.1","C170201","Net official development assistance, total and to least developed countries, as a proportion of the Organization for Economic Cooperation and Development (OECD) Development Assistance Committee donors’ gross national income (GNI)","DC_ODA_LLDCG","SD","Net official development assistance (ODA) to landlocked developing countries as a percentage of OECD-DAC donors' GNI, by donor","M49_EUR_EE","POL","Poland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00","NA, 11, 236","0.00","NA, 12, 236","","","0.00","NA, 14, 236","0.01","NA, 15, 236","0.01","NA, 16, 236","0.01","NA, 17, 236","0.01","NA, 18, 236","0.01","NA, 19, 236","0.01","NA, 20, 236","0.01","NA, 21, 236","0.01","NA, 22, 236","0.01","NA, 23, 236","0.01","NA, 24, 236","0.02","NA, 25, 236","0.02","NA, 26, 236","",""
"17","17.2","17.2.1","C170201","Net official development assistance, total and to least developed countries, as a proportion of the Organization for Economic Cooperation and Development (OECD) Development Assistance Committee donors’ gross national income (GNI)","DC_ODA_SIDS","SD","Net official development assistance (ODA) to small island states (SIDS) from OECD-DAC countries, by donor","M49_EUR_EE","POL","Poland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Constant USD","Billions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.00","NA, 11, 235","0.10","NA, 12, 235","0.10","NA, 13, 235","0.30","NA, 14, 235","4.70","NA, 15, 235","5.90","NA, 16, 235","7.80","NA, 17, 235","9.10","NA, 18, 235","11.60","NA, 19, 235","14.40","NA, 20, 235","17.70","NA, 21, 235","9.80","NA, 22, 235","8.90","NA, 23, 235","9.50","NA, 24, 235","8.90","NA, 25, 235","9.70","NA, 26, 235","",""
"17","17.2","17.2.1","C170201","Net official development assistance, total and to least developed countries, as a proportion of the Organization for Economic Cooperation and Development (OECD) Development Assistance Committee donors’ gross national income (GNI)","DC_ODA_SIDSG","SD","Net official development assistance (ODA) to small island states (SIDS) as a percentage of OECD-DAC donors' GNI, by donor","M49_EUR_EE","POL","Poland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00","NA, 11, 236","0.00","NA, 12, 236","","","0.00","NA, 14, 236","0.00","NA, 15, 236","0.00","NA, 16, 236","0.00","NA, 17, 236","0.00","NA, 18, 236","0.00","NA, 19, 236","0.00","NA, 20, 236","0.00","NA, 21, 236","0.00","NA, 22, 236","0.00","NA, 23, 236","0.00","NA, 24, 236","0.00","NA, 25, 236","0.00","NA, 26, 236","",""
"17","17.2","17.2.1","C170201","Net official development assistance, total and to least developed countries, as a proportion of the Organization for Economic Cooperation and Development (OECD) Development Assistance Committee donors’ gross national income (GNI)","DC_ODA_TOTG","SD","Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI, by donor","M49_EUR_EE","POL","Poland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.02","NA, 11, 233","0.02","NA, 12, 233","","","0.01","NA, 14, 233","0.05","NA, 15, 233","0.07","NA, 16, 233","0.09","NA, 17, 233","0.10","NA, 18, 233","0.08","NA, 19, 233","0.09","NA, 20, 233","0.08","NA, 21, 233","0.08","NA, 22, 233","0.09","NA, 23, 233","0.10","NA, 24, 233","0.09","NA, 25, 233","0.10","NA, 26, 233","0.13","NA, 27, 237"
"17","17.2","17.2.1","C170201","Net official development assistance, total and to least developed countries, as a proportion of the Organization for Economic Cooperation and Development (OECD) Development Assistance Committee donors’ gross national income (GNI)","DC_ODA_TOTL","SD","Net official development assistance (ODA) from OECD-DAC countries, by donor","M49_EUR_EE","POL","Poland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Constant USD","Billions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.20","NA, 11, 234","53.00","NA, 12, 234","20.70","NA, 13, 234","37.30","NA, 14, 234","144.60","NA, 15, 234","217.60","NA, 16, 234","300.40","NA, 17, 234","312.50","NA, 18, 234","273.00","NA, 19, 234","336.70","NA, 20, 234","323.60","NA, 21, 234","340.40","NA, 22, 234","368.20","NA, 23, 234","412.70","NA, 24, 234","380.30","NA, 53, 234","440.90","NA, 26, 234","628.90","NA, 27, 238"
"17","17.3","17.3.2","C170302","Volume of remittances (in United States dollars) as a proportion of total GDP","BX_TRF_PWKR","SD","Volume of remittances (in United States dollars) as a proportion of total GDP","M49_EUR_EE","POL","Poland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","0.52","NA, 5","0.51","NA, 6","0.48","NA, 7","0.53","NA, 8","0.61","NA, 9","0.49","NA, 10","0.87","NA, 11","0.82","NA, 12","0.85","NA, 13","1.05","NA, 14","1.85","NA, 15","2.11","NA, 16","2.46","NA, 17","2.44","NA, 18","1.96","NA, 19","1.86","NA, 20","1.60","NA, 21","1.46","NA, 22","1.40","NA, 23","1.41","NA, 24","1.36","NA, 25","1.42","NA, 26","",""
