"Goal","Target","Indicator Ref","IndicatorId","Indicator Description","Series Code","Series Type","Series Description","Parent Country or Area Code","Country or Area Code","Country or Area Name","LDC","LLDC","SIDS","Frequency","Source type","Age group","Location","Sex","Value type","Unit","Unit multiplier","1987","FN","1988","FN","1989","FN","1990","FN","1991","FN","1992","FN","1993","FN","1994","FN","1995","FN","1996","FN","1997","FN","1998","FN","1999","FN","2000","FN","2001","FN","2002","FN","2003","FN","2004","FN","2005","FN","2006","FN","2007","FN","2008","FN","2009","FN","2010","FN","2011","FN","2012","FN","2013","FN","2014","FN","2015","FN","2016","FN"
"15","15.4","15.4.1","C150401","Coverage by protected areas of important sites for mountain biodiversity","ER_PTD_MTN","SD","Coverage by protected areas of important sites for mountain biodiversity","M49_NAM","CAN","Canada","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","Upper bound","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","25.64","C, 11, 162","25.65","C, 12, 162","25.65","C, 13, 162","26.16","C, 14, 162","26.16","C, 15, 162","26.87","C, 16, 162","27.00","C, 17, 162","27.00","C, 18, 162","27.00","C, 19, 162","27.06","C, 20, 162","27.06","C, 21, 162","27.08","C, 22, 162","27.08","C, 23, 162","27.34","C, 24, 162","27.34","C, 25, 162","27.34","C, 26, 162","27.34","C, 27, 162"
"15","15.4","15.4.2","C150402","Mountain Green Cover Index","ER_MTN_GRNCOV","+","Mountain Green Cover Index","M49_NAM","CAN","Canada","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Square kilometers","Thousands","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"15","15.4","15.4.2","C150402","Mountain Green Cover Index","ER_MTN_GRNCVI","SD","Mountain Green Cover Index","M49_NAM","CAN","Canada","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"15","15.4","15.4.2","C150402","Mountain Green Cover Index","ER_MTN_TOTL","+","Mountain Green Cover Index","M49_NAM","CAN","Canada","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Square kilometers","Thousands","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"15","15.5","15.5.1","C150501","Red List Index","ER_RSK_LST","SD","Red List Index","M49_NAM","CAN","Canada","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Not applicable","Units","","","","","","","","","","","","","0.98","E, 4, 164","0.98","E, 5, 164","0.98","E, 6, 164","0.98","E, 7, 164","0.98","E, 8, 164","0.98","E, 9, 164","0.98","E, 10, 164","0.98","E, 11, 164","0.98","E, 12, 164","0.98","E, 13, 164","0.98","E, 14, 164","0.97","E, 15, 164","0.97","E, 16, 164","0.97","E, 17, 164","0.97","E, 18, 164","0.97","E, 19, 164","0.97","E, 20, 164","0.97","E, 21, 164","0.97","E, 22, 164","0.97","E, 23, 164","0.97","E, 24, 164","0.97","E, 25, 164","0.97","E, 26, 164","0.97","E, 27, 164"
"15","15.5","15.5.1","C150501","Red List Index","ER_RSK_LST","SD","Red List Index","M49_NAM","CAN","Canada","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","Lower bound","Not applicable","Units","","","","","","","","","","","","","0.98","E, 4, 164","0.98","E, 5, 164","0.98","E, 6, 164","0.98","E, 7, 164","0.98","E, 8, 164","0.98","E, 9, 164","0.98","E, 10, 164","0.98","E, 11, 164","0.98","E, 12, 164","0.97","E, 13, 164","0.97","E, 14, 164","0.97","E, 15, 164","0.97","E, 16, 164","0.97","E, 17, 164","0.97","E, 18, 164","0.97","E, 19, 164","0.97","E, 20, 164","0.97","E, 21, 164","0.97","E, 22, 164","0.97","E, 23, 164","0.97","E, 24, 164","0.97","E, 25, 164","0.97","E, 26, 164","0.97","E, 27, 164"
"15","15.5","15.5.1","C150501","Red List Index","ER_RSK_LST","SD","Red List Index","M49_NAM","CAN","Canada","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","Upper bound","Not applicable","Units","","","","","","","","","","","","","0.98","E, 4, 164","0.98","E, 5, 164","0.98","E, 6, 164","0.98","E, 7, 164","0.98","E, 8, 164","0.98","E, 9, 164","0.98","E, 10, 164","0.98","E, 11, 164","0.98","E, 12, 164","0.98","E, 13, 164","0.98","E, 14, 164","0.98","E, 15, 164","0.98","E, 16, 164","0.97","E, 17, 164","0.97","E, 18, 164","0.97","E, 19, 164","0.97","E, 20, 164","0.97","E, 21, 164","0.97","E, 22, 164","0.97","E, 23, 164","0.97","E, 24, 164","0.97","E, 25, 164","0.97","E, 26, 164","0.97","E, 27, 164"
"15","15.6","15.6.1","C150601","Number of countries that have adopted legislative, administrative and policy frameworks to ensure fair and equitable sharing of benefits","ER_CBD_ABSCLRHS","SD","Countries that have legislative, administrative and policy framework or measures reported to the Access and Benefit-Sharing Clearing-House","M49_NAM","CAN","Canada","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Not applicable","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00","NA, 23, 165, 220","","","","","","","",""
"15","15.6","15.6.1","C150601","Number of countries that have adopted legislative, administrative and policy frameworks to ensure fair and equitable sharing of benefits","ER_CBD_NAGOYA","SD","Countries that are parties to the Nagoya Protocol","M49_NAM","CAN","Canada","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Not applicable","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00","NA, 23, 165, 222","","","","","","","",""
"15","15.6","15.6.1","C150601","Number of countries that have adopted legislative, administrative and policy frameworks to ensure fair and equitable sharing of benefits","ER_CBD_ORSPGRFA","SD","Countries that have legislative, administrative and policy framework or measures reported through the Online Reporting System on Compliance  of the International Treaty on Plant Genetic Resources for Food and Agriculture (PGRFA)","M49_NAM","CAN","Canada","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Not applicable","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00","NA, 23, 165, 221","","","","","","","",""
"15","15.6","15.6.1","C150601","Number of countries that have adopted legislative, administrative and policy frameworks to ensure fair and equitable sharing of benefits","ER_CBD_PTYPGRFA","SD","Countries that are contracting Parties to the International Treaty on Plant Genetic Resources for Food and Agriculture (PGRFA)","M49_NAM","CAN","Canada","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Not applicable","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"15","15.6","15.6.1","C150601","Number of countries that have adopted legislative, administrative and policy frameworks to ensure fair and equitable sharing of benefits","ER_CBD_SMTA","SD","Total reported number of Standard Material Transfer Agreements (SMTAs) transfering plant genetic resources for food and agriculture to the country","M49_NAM","CAN","Canada","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Number","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","713.00","NA, 23, 165, 223","","","1,018.00","NA, 25, 165, 223","","","1,261.00","NA, 27, 165, 223"
"15","15.a","15.a.1","C200207","Official development assistance and public expenditure on conservation and sustainable use of biodiversity and ecosystems","DC_ODA_BDVDL","SD","Total official development assistance for biodiversity, by donor","M49_NAM","CAN","Canada","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Constant USD","Billions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.48","NA, 13, 225","100.97","NA, 14, 225","231.89","NA, 15, 225","5.99","NA, 16, 225","80.52","NA, 17, 225","58.39","NA, 18, 225","47.52","NA, 19, 225","120.19","NA, 20, 225","42.85","NA, 21, 225","67.13","NA, 22, 225","278.29","NA, 23, 225","45.23","NA, 24, 225","37.83","NA, 25, 225","60.91","NA, 26, 225","",""
"15","15.b","15.b.1","C200207","Official development assistance and public expenditure on conservation and sustainable use of biodiversity and ecosystems","DC_ODA_BDVDL","SD","Total official development assistance for biodiversity, by donor","M49_NAM","CAN","Canada","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Constant USD","Billions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.48","NA, 13, 225","100.97","NA, 14, 225","231.89","NA, 15, 225","5.99","NA, 16, 225","80.52","NA, 17, 225","58.39","NA, 18, 225","47.52","NA, 19, 225","120.19","NA, 20, 225","42.85","NA, 21, 225","67.13","NA, 22, 225","278.29","NA, 23, 225","45.23","NA, 24, 225","37.83","NA, 25, 225","60.91","NA, 26, 225","",""
"16","16.1","16.1.1","C160101","Number of victims of intentional homicide per 100,000 population, by sex and age","VC_IHR_PSRC","SD","Number of victims of intentional homicide per 100,000 population","M49_NAM","CAN","Canada","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Per 100,000 population","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.62","C, 21, 166, 226","1.75","C, 22, 166, 226","1.57","C, 23, 166, 226","1.44","C, 24, 166, 226","1.46","C, 25, 166, 226","1.68","C, 26, 166, 226","",""
"16","16.1","16.1.1","C160101","Number of victims of intentional homicide per 100,000 population, by sex and age","VC_IHR_PSRCN","+","Number of victims of intentional homicide","M49_NAM","CAN","Canada","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Number","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","554.00","C, 21, 166, 226","605.00","C, 22, 166, 226","548.00","C, 23, 166, 226","509.00","C, 24, 166, 226","521.00","C, 25, 166, 226","604.00","C, 26, 166, 226","",""
"16","16.2","16.2.2","C160202","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","VC_VAW_HMTRAF","+","","M49_NAM","CAN","Canada","","","","Annual","Not available","18 years old and over","Total (national level)","Female","","Number","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.00","NA, 25","","","",""
"16","16.2","16.2.2","C160202","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","VC_VAW_HMTRAF","+","","M49_NAM","CAN","Canada","","","","Annual","Not available","18 years old and over","Total (national level)","Male","","Number","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.00","NA, 25","","","",""
"16","16.2","16.2.2","C160202","Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation","VC_VAW_HMTRAF","+","","M49_NAM","CAN","Canada","","","","Annual","Not available","under 18 years old","Total (national level)","Female","","Number","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.00","NA, 25","","","",""
"16","16.3","16.3.2","C160302","Unsentenced detainees as a proportion of overall prison population","VC_PRS_UNSEC","SD","Unsentenced detainees as a proportion of overall prison population","M49_NAM","CAN","Canada","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.14","C, 16, 167, 227","","","","","","","","","","","","","","","","","","","33.79","C, 26, 167, 228","",""
"16","16.8","16.8.1","C200205","Proportion of members and voting rights of developing countries in international organizations","SG_INT_MBRADB","SD","Proportion of developing countries in the membership of the Asian Development Bank","M49_NAM","CAN","Canada","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","1.69","G, 11, 118","","","","","","","","","1.56","G, 16, 128","","","","","","","","","1.49","G, 21, 135","","","","","","","","","1.49","G, 26, 144","",""
"16","16.8","16.8.1","C200205","Proportion of members and voting rights of developing countries in international organizations","SG_INT_MBRAFDB","SD","Proportion of developing countries in the membership of the African Development Bank","M49_NAM","CAN","Canada","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","1.30","G, 11, 117","","","","","","","","","1.30","G, 16, 127","","","","","","","","","1.30","G, 21, 134","","","","","","","1.27","G, 25, 142","1.25","G, 26, 143","",""
"16","16.8","16.8.1","C200205","Proportion of members and voting rights of developing countries in international organizations","SG_INT_MBRECOSOC","SD","Proportion of developing countries in the membership of the UN Economic and Social Council","M49_NAM","CAN","Canada","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","1.85","G, 11, 122","","","","","","","","","1.85","G, 16, 133","","","","","","","","","1.85","G, 21, 141","","","","","","","","","","","",""
"16","16.8","16.8.1","C200205","Proportion of members and voting rights of developing countries in international organizations","SG_INT_MBRFSB","SD","Proportion of developing countries in the membership of the Financial Stability Board","M49_NAM","CAN","Canada","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.17","G, 21, 136","","","","","","","","","4.17","G, 26, 145","4.17","G, 27, 150"
"16","16.8","16.8.1","C200205","Proportion of members and voting rights of developing countries in international organizations","SG_INT_MBRIABD","SD","Proportion of developing countries in the membership of the Inter-American Development Bank","M49_NAM","CAN","Canada","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","2.17","G, 11, 121","","","","","","","","","2.13","G, 16, 131","","","","","","","","","2.08","G, 21, 139","","","","","","","","","2.08","G, 26, 148","",""
"16","16.8","16.8.1","C200205","Proportion of members and voting rights of developing countries in international organizations","SG_INT_MBRIBRD","SD","Proportion of developing countries in the membership of the International Bank for Reconstruction and Development","M49_NAM","CAN","Canada","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","0.55","G, 11, 124","","","","","","","","","0.54","G, 16, 132","","","","","","","","","0.53","G, 21, 140","","","","","","","","","0.53","G, 26, 149","0.53","G, 27, 153"
"16","16.8","16.8.1","C200205","Proportion of members and voting rights of developing countries in international organizations","SG_INT_MBRIFC","SD","Proportion of developing countries in the membership of the International Finance Corporation","M49_NAM","CAN","Canada","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","0.57","G, 11, 119","","","","","","","","","0.56","G, 16, 129","","","","","","","","","0.55","G, 21, 137","","","","","","","","","0.54","G, 26, 146","0.54","G, 27, 151"
"16","16.8","16.8.1","C200205","Proportion of members and voting rights of developing countries in international organizations","SG_INT_MBRIMF","SD","Proportion of developing countries in the membership of the International Monetary Fund","M49_NAM","CAN","Canada","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","0.56","G, 11, 120","","","","","","","","","0.55","G, 16, 130","","","","","","","","","0.55","G, 21, 138","","","","","","","","","0.53","G, 26, 147","0.53","G, 27, 152"
"16","16.8","16.8.1","C200205","Proportion of members and voting rights of developing countries in international organizations","SG_INT_MBRUNGA","SD","Proportion of developing countries in the membership of the UN General Assembly","M49_NAM","CAN","Canada","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","0.53","G, 11, 125","","","","","","","","","0.52","G, 16, 125","","","","","","","","","0.52","G, 21, 125","","","","","","","","","0.52","G, 26, 125","0.52","G, 27, 125"
"16","16.8","16.8.1","C200205","Proportion of members and voting rights of developing countries in international organizations","SG_INT_MBRUNSC","SD","Proportion of developing countries in the membership of the UN Security Council","M49_NAM","CAN","Canada","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","6.67","G, 11, 123","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16","16.8","16.8.1","C200205","Proportion of members and voting rights of developing countries in international organizations","SG_INT_MBRWTO","SD","Proportion of developing countries in the membership of the World Trade Organisation","M49_NAM","CAN","Canada","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","0.71","G, 11, 126","","","","","","","","","0.67","G, 16, 126","","","","","","","","","0.65","G, 21, 126","","","","","","","","","0.63","G, 26, 126","0.62","G, 27, 154"
"16","16.8","16.8.1","C200205","Proportion of members and voting rights of developing countries in international organizations","SG_INT_VRTADB","SD","Proportion of voting rights of developing countries in the Asian Development Bank","M49_NAM","CAN","Canada","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","4.60","G, 11, 118","","","","","","","","","4.53","G, 16, 128","","","","","","","","","5.05","G, 21, 135","","","","","","","","","4.49","G, 26, 144","",""
"16","16.8","16.8.1","C200205","Proportion of members and voting rights of developing countries in international organizations","SG_INT_VRTAFDB","SD","Proportion of voting rights of developing countries in the African Development Bank","M49_NAM","CAN","Canada","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","3.87","G, 11, 117","","","","","","","","","3.72","G, 16, 127","","","","","","","","","3.65","G, 21, 134","","","","","","","3.80","G, 25, 142","3.80","G, 26, 143","",""
"16","16.8","16.8.1","C200205","Proportion of members and voting rights of developing countries in international organizations","SG_INT_VRTECOSOC","SD","Proportion of voting rights of developing countries in the UN Economic and Social Council","M49_NAM","CAN","Canada","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","1.85","G, 11, 122","","","","","","","","","1.85","G, 16, 133","","","","","","","","","1.85","G, 21, 141","","","","","","","","","","","",""
"16","16.8","16.8.1","C200205","Proportion of members and voting rights of developing countries in international organizations","SG_INT_VRTFSB","SD","Proportion of voting rights of developing countries in the Financial Stability Board","M49_NAM","CAN","Canada","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.77","G, 21, 136","","","","","","","","","5.26","G, 26, 145","5.26","G, 27, 150"
"16","16.8","16.8.1","C200205","Proportion of members and voting rights of developing countries in international organizations","SG_INT_VRTIABD","SD","Proportion of voting rights of developing countries in the Inter-American Development Bank","M49_NAM","CAN","Canada","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","4.00","G, 11, 121","","","","","","","","","4.00","G, 16, 131","","","","","","","","","4.00","G, 21, 139","","","","","","","","","4.00","G, 26, 148","",""
"16","16.8","16.8.1","C200205","Proportion of members and voting rights of developing countries in international organizations","SG_INT_VRTIBRD","SD","Proportion of voting rights of developing countries in the International Bank for Reconstruction and Development","M49_NAM","CAN","Canada","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05","G, 11, 124","","","","","","","","","0.05","G, 16, 132","","","","","","","","","0.05","G, 21, 140","","","","","","","","","2.66","G, 26, 149","2.56","G, 27, 153"
"16","16.8","16.8.1","C200205","Proportion of members and voting rights of developing countries in international organizations","SG_INT_VRTIFC","SD","Proportion of voting rights of developing countries in the International Finance Corporation","M49_NAM","CAN","Canada","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","G, 11, 119","","","","","","","","","0.01","G, 16, 129","","","","","","","","","0.01","G, 21, 137","","","","","","","","","3.03","G, 26, 146","3.03","G, 27, 151"
"16","16.8","16.8.1","C200205","Proportion of members and voting rights of developing countries in international organizations","SG_INT_VRTIMF","SD","Proportion of voting rights of developing countries in the International Monetary Fund","M49_NAM","CAN","Canada","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","2.99","G, 11, 120","","","","","","","","","2.94","G, 16, 130","","","","","","","","","2.89","G, 21, 138","","","","","","","","","2.56","G, 26, 147","2.24","G, 27, 152"
"16","16.8","16.8.1","C200205","Proportion of members and voting rights of developing countries in international organizations","SG_INT_VRTUNGA","SD","Proportion of voting rights of developing countries in the UN General Assembly","M49_NAM","CAN","Canada","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","0.53","G, 11, 125","","","","","","","","","0.52","G, 16, 125","","","","","","","","","0.52","G, 21, 125","","","","","","","","","0.52","G, 26, 125","0.52","G, 27, 125"
"16","16.8","16.8.1","C200205","Proportion of members and voting rights of developing countries in international organizations","SG_INT_VRTUNSC","SD","Proportion of voting rights of developing countries in the UN Security Council","M49_NAM","CAN","Canada","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","6.67","G, 11, 123","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16","16.8","16.8.1","C200205","Proportion of members and voting rights of developing countries in international organizations","SG_INT_VRTWTO","SD","Proportion of voting rights of developing countries in the World Trade Organisation","M49_NAM","CAN","Canada","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","0.71","G, 11, 126","","","","","","","","","0.67","G, 16, 126","","","","","","","","","0.65","G, 21, 126","","","","","","","","","0.63","G, 26, 126","0.62","G, 27, 154"
"16","16.9","16.9.1","C160901","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age","SG_REG_BRTH","SD","Proportion of births registered with a civil authority","M49_NAM","CAN","Canada","","","","Annual","Not available","under 5 years old","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100.00","E, 22, 168, 229","","","","","","","","","",""
"16","16.10","16.10.1","C161001","Number of verified cases of killing, kidnapping, enforced disappearance, arbitrary detention and torture of journalists, associated media personnel, trade unionists and human rights advocates in the previous 12 months","VC_VAW_MTUHRA","+","Number of cases of killings of journalists and associated media personnel","M49_NAM","CAN","Canada","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Number","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00","G, 21, 169, 230","","","","","","","","","0.00","G, 26, 169, 230","",""
"16","16.10","16.10.2","C161002","Number of countries that adopt and implement constitutional, statutory and/or policy guarantees for public access to information","SG_INF_ACCSS","+","Number of countries that adopt and implement constitutional, statutory and/or policy guarantees for public access to information","M49_NAM","CAN","Canada","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Not applicable","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16","16.a","16.a.1","C160a01","Existence of independent national human rights institutions in compliance with the Paris Principles","SG_NHR_IMPLN","SD","Number of countries with National Human Rights Institutions in compliance with the Paris Principles","M49_NAM","CAN","Canada","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Not applicable","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","1.00","C, 11, 170, 232","","","","","","","","","1.00","C, 16, 170, 232","","","","","","","","","1.00","C, 21, 170, 232","","","","","","","","","1.00","C, 26, 170, 232","1.00","C, 27, 170, 232"
"17","17.2","17.2.1","C170201","Net official development assistance, total and to least developed countries, as a proportion of the Organization for Economic Cooperation and Development (OECD) Development Assistance Committee donors’ gross national income (GNI)","DC_ODA_LDCG","SD","Net official development assistance (ODA) to LDCs as a percentage of OECD-DAC donors' GNI, by donor","M49_NAM","CAN","Canada","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05","NA, 11, 236","0.04","NA, 12, 236","0.06","NA, 13, 236","0.08","NA, 14, 236","0.08","NA, 15, 236","0.10","NA, 16, 236","0.10","NA, 17, 236","0.11","NA, 18, 236","0.13","NA, 19, 236","0.11","NA, 20, 236","0.15","NA, 21, 236","0.11","NA, 22, 236","0.11","NA, 23, 236","0.10","NA, 24, 236","0.08","NA, 25, 236","0.10","NA, 26, 236","",""
"17","17.2","17.2.1","C170201","Net official development assistance, total and to least developed countries, as a proportion of the Organization for Economic Cooperation and Development (OECD) Development Assistance Committee donors’ gross national income (GNI)","DC_ODA_LDCS","SD","Net official development assistance (ODA) to LDCs from OECD-DAC countries, by donor","M49_NAM","CAN","Canada","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Constant USD","Billions","","","","","","","","","","","","","","","","","","","","","","","","","","","555.70","NA, 11, 235","498.90","NA, 12, 235","654.60","NA, 13, 235","999.40","NA, 14, 235","985.60","NA, 15, 235","1,209.20","NA, 16, 235","1,298.10","NA, 17, 235","1,478.40","NA, 18, 235","1,688.90","NA, 19, 235","1,461.20","NA, 20, 235","1,985.40","NA, 21, 235","1,562.20","NA, 22, 235","1,561.20","NA, 23, 235","1,506.10","NA, 24, 235","1,201.30","NA, 25, 235","1,561.20","NA, 26, 235","",""
"17","17.2","17.2.1","C170201","Net official development assistance, total and to least developed countries, as a proportion of the Organization for Economic Cooperation and Development (OECD) Development Assistance Committee donors’ gross national income (GNI)","DC_ODA_LLDC","SD","Net official development assistance (ODA) to landlocked developing countries from OECD-DAC countries, by donor","M49_NAM","CAN","Canada","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Constant USD","Billions","","","","","","","","","","","","","","","","","","","","","","","","","","","279.40","NA, 11, 235","271.20","NA, 12, 235","384.10","NA, 13, 235","526.90","NA, 14, 235","531.50","NA, 15, 235","665.20","NA, 16, 235","687.00","NA, 17, 235","868.60","NA, 18, 235","862.80","NA, 19, 235","765.30","NA, 20, 235","882.20","NA, 21, 235","799.70","NA, 22, 235","770.70","NA, 23, 235","734.00","NA, 24, 235","612.90","NA, 25, 235","903.90","NA, 26, 235","",""
